system	surface	frame	state	role	status	source_path	repo_path	size_bytes	notes
ump	aluminium	frame15	solvated	primary		/data/Seafile/ump/al_surf/frames/frame15/ump_al_frame15.bibtex	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/solvated/ump_al_frame15.bibtex	4659	
ump	aluminium	frame15	solvated	primary		/data/Seafile/ump/al_surf/frames/frame15/ump_al_frame15.cpcm_corr	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/solvated/ump_al_frame15.cpcm_corr	234910	
ump	aluminium	frame15	solvated	primary		/data/Seafile/ump/al_surf/frames/frame15/ump_al_frame15.densitiesinfo	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/solvated/ump_al_frame15.densitiesinfo	1838	
ump	aluminium	frame15	solvated	primary		/data/Seafile/ump/al_surf/frames/frame15/ump_al_frame15.engrad	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/solvated/ump_al_frame15.engrad	17988	
ump	aluminium	frame15	solvated	primary		/data/Seafile/ump/al_surf/frames/frame15/ump_al_frame15.inp	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/solvated/ump_al_frame15.inp	586	
ump	aluminium	frame15	solvated	primary		/data/Seafile/ump/al_surf/frames/frame15/ump_al_frame15.opt	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/solvated/ump_al_frame15.opt	117988	
ump	aluminium	frame15	solvated	primary	normal	/data/Seafile/ump/al_surf/frames/frame15/ump_al_frame15.out	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/solvated/ump_al_frame15.out	10138934	
ump	aluminium	frame15	solvated	primary		/data/Seafile/ump/al_surf/frames/frame15/ump_al_frame15.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/solvated/ump_al_frame15.xyz	12033	
ump	aluminium	frame15	solvated	primary		/data/Seafile/ump/al_surf/frames/frame15/ump_al_frame15_trj.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/solvated/ump_al_frame15_trj.xyz	515508	
ump	aluminium	frame15	dry	primary		/data/Seafile/ump/al_surf/frames/frame15/dry/ump_al_frame15.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/dry/ump_al_frame15.xyz	12033	
ump	aluminium	frame15	dry	primary		/data/Seafile/ump/al_surf/frames/frame15/dry/ump_al_frame15_dry.bibtex	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/dry/ump_al_frame15_dry.bibtex	4334	
ump	aluminium	frame15	dry	primary		/data/Seafile/ump/al_surf/frames/frame15/dry/ump_al_frame15_dry.densitiesinfo	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/dry/ump_al_frame15_dry.densitiesinfo	1838	
ump	aluminium	frame15	dry	primary		/data/Seafile/ump/al_surf/frames/frame15/dry/ump_al_frame15_dry.engrad	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/dry/ump_al_frame15_dry.engrad	17988	
ump	aluminium	frame15	dry	primary		/data/Seafile/ump/al_surf/frames/frame15/dry/ump_al_frame15_dry.inp	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/dry/ump_al_frame15_dry.inp	581	
ump	aluminium	frame15	dry	primary		/data/Seafile/ump/al_surf/frames/frame15/dry/ump_al_frame15_dry.opt	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/dry/ump_al_frame15_dry.opt	134816	
ump	aluminium	frame15	dry	primary	normal	/data/Seafile/ump/al_surf/frames/frame15/dry/ump_al_frame15_dry.out	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/dry/ump_al_frame15_dry.out	10388533	
ump	aluminium	frame15	dry	primary		/data/Seafile/ump/al_surf/frames/frame15/dry/ump_al_frame15_dry.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/dry/ump_al_frame15_dry.xyz	12041	
ump	aluminium	frame15	dry	primary		/data/Seafile/ump/al_surf/frames/frame15/dry/ump_al_frame15_dry_trj.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/dry/ump_al_frame15_dry_trj.xyz	493285	
amp_protonated	canonical		docking	supporting		/data/Seafile/amp/protonated/docking/docking.inp	data/supporting_calculations/canonical_surface/amp_protonated/docking/raw/docking.inp	122	docking provenance used for frame selection
amp_protonated	canonical		docking	supporting	normal	/data/Seafile/amp/protonated/docking/docking.out	data/supporting_calculations/canonical_surface/amp_protonated/docking/raw/docking.out	24250	docking provenance used for frame selection
amp_protonated	canonical		docking	supporting		/data/Seafile/amp/protonated/docking/flower_ring.xyz	data/supporting_calculations/canonical_surface/amp_protonated/docking/raw/flower_ring.xyz	9514	docking provenance used for frame selection
amp_protonated	canonical	frame02	initial	supporting		/data/Seafile/amp/protonated/frames/frame02/frame02.xyz	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/initial/frame02.xyz	12077	
amp_protonated	canonical	frame02	solvated	supporting		/data/Seafile/amp/protonated/frames/frame02/amp_prot02.bibtex	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/solvated/amp_prot02.bibtex	4659	
amp_protonated	canonical	frame02	solvated	supporting		/data/Seafile/amp/protonated/frames/frame02/amp_prot02.cpcm_corr	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/solvated/amp_prot02.cpcm_corr	238684	
amp_protonated	canonical	frame02	solvated	supporting		/data/Seafile/amp/protonated/frames/frame02/amp_prot02.densitiesinfo	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/solvated/amp_prot02.densitiesinfo	1838	
amp_protonated	canonical	frame02	solvated	supporting		/data/Seafile/amp/protonated/frames/frame02/amp_prot02.engrad	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/solvated/amp_prot02.engrad	18436	
amp_protonated	canonical	frame02	solvated	supporting		/data/Seafile/amp/protonated/frames/frame02/amp_prot02.inp	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/solvated/amp_prot02.inp	585	
amp_protonated	canonical	frame02	solvated	supporting		/data/Seafile/amp/protonated/frames/frame02/amp_prot02.opt	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/solvated/amp_prot02.opt	133560	
amp_protonated	canonical	frame02	solvated	supporting	normal	/data/Seafile/amp/protonated/frames/frame02/amp_prot02.out	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/solvated/amp_prot02.out	14896218	
amp_protonated	canonical	frame02	solvated	supporting		/data/Seafile/amp/protonated/frames/frame02/amp_prot02.xyz	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/solvated/amp_prot02.xyz	12332	
amp_protonated	canonical	frame02	solvated	supporting		/data/Seafile/amp/protonated/frames/frame02/amp_prot02_trj.xyz	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/solvated/amp_prot02_trj.xyz	722424	
amp_protonated	canonical	frame02	solvated	supporting		/data/Seafile/amp/protonated/frames/frame02/frame02.xyz	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/solvated/frame02.xyz	12077	
amp_protonated	canonical	frame02	dry	supporting		/data/Seafile/amp/protonated/frames/frame02/dry/amp_prot02.bibtex	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/dry/amp_prot02.bibtex	4334	
amp_protonated	canonical	frame02	dry	supporting		/data/Seafile/amp/protonated/frames/frame02/dry/amp_prot02.densitiesinfo	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/dry/amp_prot02.densitiesinfo	1838	
amp_protonated	canonical	frame02	dry	supporting		/data/Seafile/amp/protonated/frames/frame02/dry/amp_prot02.engrad	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/dry/amp_prot02.engrad	18436	
amp_protonated	canonical	frame02	dry	supporting		/data/Seafile/amp/protonated/frames/frame02/dry/amp_prot02.inp	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/dry/amp_prot02.inp	576	
amp_protonated	canonical	frame02	dry	supporting		/data/Seafile/amp/protonated/frames/frame02/dry/amp_prot02.opt	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/dry/amp_prot02.opt	128796	
amp_protonated	canonical	frame02	dry	supporting	normal	/data/Seafile/amp/protonated/frames/frame02/dry/amp_prot02.out	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/dry/amp_prot02.out	7920093	
amp_protonated	canonical	frame02	dry	supporting		/data/Seafile/amp/protonated/frames/frame02/dry/amp_prot02_dry.xyz	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/dry/amp_prot02_dry.xyz	12336	
amp_protonated	canonical	frame02	dry	supporting		/data/Seafile/amp/protonated/frames/frame02/dry/amp_prot02_dry_trj.xyz	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame02/dry/amp_prot02_dry_trj.xyz	388600	
amp_protonated	canonical	frame10	initial	supporting		/data/Seafile/amp/protonated/frames/frame10/frame10.xyz	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/initial/frame10.xyz	12106	
amp_protonated	canonical	frame10	solvated	supporting		/data/Seafile/amp/protonated/frames/frame10/amp_prot10.bibtex	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/solvated/amp_prot10.bibtex	4659	
amp_protonated	canonical	frame10	solvated	supporting		/data/Seafile/amp/protonated/frames/frame10/amp_prot10.cpcm_corr	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/solvated/amp_prot10.cpcm_corr	236287	
amp_protonated	canonical	frame10	solvated	supporting		/data/Seafile/amp/protonated/frames/frame10/amp_prot10.densitiesinfo	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/solvated/amp_prot10.densitiesinfo	1838	
amp_protonated	canonical	frame10	solvated	supporting		/data/Seafile/amp/protonated/frames/frame10/amp_prot10.engrad	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/solvated/amp_prot10.engrad	18436	
amp_protonated	canonical	frame10	solvated	supporting		/data/Seafile/amp/protonated/frames/frame10/amp_prot10.inp	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/solvated/amp_prot10.inp	585	
amp_protonated	canonical	frame10	solvated	supporting		/data/Seafile/amp/protonated/frames/frame10/amp_prot10.opt	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/solvated/amp_prot10.opt	136056	
amp_protonated	canonical	frame10	solvated	supporting	normal	/data/Seafile/amp/protonated/frames/frame10/amp_prot10.out	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/solvated/amp_prot10.out	13972386	
amp_protonated	canonical	frame10	solvated	supporting		/data/Seafile/amp/protonated/frames/frame10/amp_prot10.xyz	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/solvated/amp_prot10.xyz	12332	
amp_protonated	canonical	frame10	solvated	supporting		/data/Seafile/amp/protonated/frames/frame10/amp_prot10_trj.xyz	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/solvated/amp_prot10_trj.xyz	675816	
amp_protonated	canonical	frame10	solvated	supporting		/data/Seafile/amp/protonated/frames/frame10/frame10.xyz	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/solvated/frame10.xyz	12106	
amp_protonated	canonical	frame10	dry	supporting		/data/Seafile/amp/protonated/frames/frame10/dry/amp_prot10.bibtex	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/dry/amp_prot10.bibtex	4334	
amp_protonated	canonical	frame10	dry	supporting		/data/Seafile/amp/protonated/frames/frame10/dry/amp_prot10.densitiesinfo	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/dry/amp_prot10.densitiesinfo	1838	
amp_protonated	canonical	frame10	dry	supporting		/data/Seafile/amp/protonated/frames/frame10/dry/amp_prot10.engrad	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/dry/amp_prot10.engrad	18436	
amp_protonated	canonical	frame10	dry	supporting		/data/Seafile/amp/protonated/frames/frame10/dry/amp_prot10.inp	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/dry/amp_prot10.inp	576	
amp_protonated	canonical	frame10	dry	supporting		/data/Seafile/amp/protonated/frames/frame10/dry/amp_prot10.opt	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/dry/amp_prot10.opt	134072	
amp_protonated	canonical	frame10	dry	supporting	normal	/data/Seafile/amp/protonated/frames/frame10/dry/amp_prot10.out	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/dry/amp_prot10.out	11164046	
amp_protonated	canonical	frame10	dry	supporting		/data/Seafile/amp/protonated/frames/frame10/dry/amp_prot10_dry.xyz	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/dry/amp_prot10_dry.xyz	12336	
amp_protonated	canonical	frame10	dry	supporting		/data/Seafile/amp/protonated/frames/frame10/dry/amp_prot10_dry_trj.xyz	data/supporting_calculations/canonical_surface/amp_protonated/selected_frames/frame10/dry/amp_prot10_dry_trj.xyz	544040	
amp_protonated	aluminium		docking	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/docking/docking.inp	data/supporting_calculations/aluminium_surface/amp_protonated/docking/raw/docking.inp	128	docking provenance used for frame selection
amp_protonated	aluminium		docking	supporting	normal	/data/Seafile/amp/al_surf/protonated_al_surf/docking/docking.out	data/supporting_calculations/aluminium_surface/amp_protonated/docking/raw/docking.out	24326	docking provenance used for frame selection
amp_protonated	aluminium		docking	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/docking/flower_ring_al.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/docking/raw/flower_ring_al.xyz	9539	docking provenance used for frame selection
amp_protonated	aluminium	frame12	initial	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/frame12.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/initial/frame12.xyz	12086	
amp_protonated	aluminium	frame12	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/amp_al_frame12.bibtex	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/solvated/amp_al_frame12.bibtex	4659	
amp_protonated	aluminium	frame12	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/amp_al_frame12.cpcm_corr	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/solvated/amp_al_frame12.cpcm_corr	237664	
amp_protonated	aluminium	frame12	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/amp_al_frame12.densitiesinfo	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/solvated/amp_al_frame12.densitiesinfo	1838	
amp_protonated	aluminium	frame12	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/amp_al_frame12.engrad	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/solvated/amp_al_frame12.engrad	18436	
amp_protonated	aluminium	frame12	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/amp_al_frame12.inp	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/solvated/amp_al_frame12.inp	586	
amp_protonated	aluminium	frame12	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/amp_al_frame12.opt	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/solvated/amp_al_frame12.opt	120124	
amp_protonated	aluminium	frame12	solvated	supporting	normal	/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/amp_al_frame12.out	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/solvated/amp_al_frame12.out	12199209	
amp_protonated	aluminium	frame12	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/amp_al_prot_frame12.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/solvated/amp_al_prot_frame12.xyz	12352	
amp_protonated	aluminium	frame12	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/amp_al_prot_frame12_trj.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/solvated/amp_al_prot_frame12_trj.xyz	630828	
amp_protonated	aluminium	frame12	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/frame12.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/solvated/frame12.xyz	12086	
amp_protonated	aluminium	frame12	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/dry/amp_al_frame12.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/dry/amp_al_frame12.xyz	12352	
amp_protonated	aluminium	frame12	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/dry/amp_al_frame12_dry.bibtex	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/dry/amp_al_frame12_dry.bibtex	4334	
amp_protonated	aluminium	frame12	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/dry/amp_al_frame12_dry.densitiesinfo	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/dry/amp_al_frame12_dry.densitiesinfo	1838	
amp_protonated	aluminium	frame12	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/dry/amp_al_frame12_dry.engrad	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/dry/amp_al_frame12_dry.engrad	18436	
amp_protonated	aluminium	frame12	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/dry/amp_al_frame12_dry.inp	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/dry/amp_al_frame12_dry.inp	581	
amp_protonated	aluminium	frame12	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/dry/amp_al_frame12_dry.opt	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/dry/amp_al_frame12_dry.opt	119256	
amp_protonated	aluminium	frame12	dry	supporting	normal	/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/dry/amp_al_frame12_dry.out	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/dry/amp_al_frame12_dry.out	18105098	
amp_protonated	aluminium	frame12	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/dry/amp_al_prot_frame12_dry.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/dry/amp_al_prot_frame12_dry.xyz	12360	
amp_protonated	aluminium	frame12	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame12/dry/amp_al_prot_frame12_dry_trj.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame12/dry/amp_al_prot_frame12_dry_trj.xyz	943316	
amp_protonated	aluminium	frame14	initial	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/frame14.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/initial/frame14.xyz	12097	
amp_protonated	aluminium	frame14	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/amp_al_frame14.bibtex	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/solvated/amp_al_frame14.bibtex	4659	
amp_protonated	aluminium	frame14	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/amp_al_frame14.cpcm_corr	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/solvated/amp_al_frame14.cpcm_corr	236321	
amp_protonated	aluminium	frame14	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/amp_al_frame14.densitiesinfo	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/solvated/amp_al_frame14.densitiesinfo	1838	
amp_protonated	aluminium	frame14	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/amp_al_frame14.engrad	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/solvated/amp_al_frame14.engrad	18436	
amp_protonated	aluminium	frame14	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/amp_al_frame14.inp	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/solvated/amp_al_frame14.inp	586	
amp_protonated	aluminium	frame14	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/amp_al_frame14.opt	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/solvated/amp_al_frame14.opt	119480	
amp_protonated	aluminium	frame14	solvated	supporting	normal	/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/amp_al_frame14.out	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/solvated/amp_al_frame14.out	21204410	
amp_protonated	aluminium	frame14	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/amp_al_prot_frame14.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/solvated/amp_al_prot_frame14.xyz	12352	
amp_protonated	aluminium	frame14	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/amp_al_prot_frame14_trj.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/solvated/amp_al_prot_frame14_trj.xyz	1113684	
amp_protonated	aluminium	frame14	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/frame14.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/solvated/frame14.xyz	12097	
amp_protonated	aluminium	frame14	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry/amp_al_frame14.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/dry/amp_al_frame14.xyz	12352	
amp_protonated	aluminium	frame14	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry/amp_al_frame14_dry.bibtex	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/dry/amp_al_frame14_dry.bibtex	4334	
amp_protonated	aluminium	frame14	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry/amp_al_frame14_dry.densitiesinfo	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/dry/amp_al_frame14_dry.densitiesinfo	1838	
amp_protonated	aluminium	frame14	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry/amp_al_frame14_dry.engrad	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/dry/amp_al_frame14_dry.engrad	18436	
amp_protonated	aluminium	frame14	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry/amp_al_frame14_dry.inp	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/dry/amp_al_frame14_dry.inp	581	
amp_protonated	aluminium	frame14	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry/amp_al_frame14_dry.opt	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/dry/amp_al_frame14_dry.opt	133188	
amp_protonated	aluminium	frame14	dry	supporting	normal	/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry/amp_al_frame14_dry.out	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/dry/amp_al_frame14_dry.out	16943850	
amp_protonated	aluminium	frame14	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry/amp_al_frame14_dry_trj.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/dry/amp_al_frame14_dry_trj.xyz	835056	
amp_protonated	aluminium	frame14	dry	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry/amp_al_prot_frame14_dry.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame14/dry/amp_al_prot_frame14_dry.xyz	12296	
amp_protonated	aluminium	frame14	dry_first_accident	check		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry_first_accident/amp_al_frame14 (SFConflict wbn215 2026-02-17-14-53-05).densitiesinfo	data/supporting_calculations/aluminium_surface/amp_protonated/checks/frame14/dry_first_accident/amp_al_frame14 (SFConflict wbn215 2026-02-17-14-53-05).densitiesinfo	1838	non-primary check or exploratory calculation
amp_protonated	aluminium	frame14	dry_first_accident	check		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry_first_accident/amp_al_frame14.bibtex	data/supporting_calculations/aluminium_surface/amp_protonated/checks/frame14/dry_first_accident/amp_al_frame14.bibtex	4334	non-primary check or exploratory calculation
amp_protonated	aluminium	frame14	dry_first_accident	check		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry_first_accident/amp_al_frame14.densitiesinfo	data/supporting_calculations/aluminium_surface/amp_protonated/checks/frame14/dry_first_accident/amp_al_frame14.densitiesinfo	1838	non-primary check or exploratory calculation
amp_protonated	aluminium	frame14	dry_first_accident	check		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry_first_accident/amp_al_frame14.engrad	data/supporting_calculations/aluminium_surface/amp_protonated/checks/frame14/dry_first_accident/amp_al_frame14.engrad	18436	non-primary check or exploratory calculation
amp_protonated	aluminium	frame14	dry_first_accident	check		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry_first_accident/amp_al_frame14.inp	data/supporting_calculations/aluminium_surface/amp_protonated/checks/frame14/dry_first_accident/amp_al_frame14.inp	574	non-primary check or exploratory calculation
amp_protonated	aluminium	frame14	dry_first_accident	check		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry_first_accident/amp_al_frame14.opt	data/supporting_calculations/aluminium_surface/amp_protonated/checks/frame14/dry_first_accident/amp_al_frame14.opt	120948	non-primary check or exploratory calculation
amp_protonated	aluminium	frame14	dry_first_accident	check	normal	/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry_first_accident/amp_al_frame14.out	data/supporting_calculations/aluminium_surface/amp_protonated/checks/frame14/dry_first_accident/amp_al_frame14.out	18907612	non-primary check or exploratory calculation
amp_protonated	aluminium	frame14	dry_first_accident	check		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry_first_accident/amp_al_frame14.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/checks/frame14/dry_first_accident/amp_al_frame14.xyz	12352	non-primary check or exploratory calculation
amp_protonated	aluminium	frame14	dry_first_accident	check		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry_first_accident/amp_al_frame14_trj.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/checks/frame14/dry_first_accident/amp_al_frame14_trj.xyz	996864	non-primary check or exploratory calculation
amp_protonated	aluminium	frame14	dry_first_accident	check		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame14/dry_first_accident/frame14.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/checks/frame14/dry_first_accident/frame14.xyz	12097	non-primary check or exploratory calculation
amp_protonated	aluminium	frame16	initial	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame16/frame16.xyz	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame16/initial/frame16.xyz	12094	
amp_protonated	aluminium	frame16	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame16/amp_al_frame16.bibtex	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame16/solvated/amp_al_frame16.bibtex	4659	
amp_protonated	aluminium	frame16	solvated	supporting		/data/Seafile/amp/al_surf/protonated_al_surf/frames/frame16/amp_al_frame16.cpcm_corr	data/supporting_calculations/aluminium_surface/amp_protonated/selected_frames/frame16/solvated/amp_al_frame16.cpcm_corr	236049	
